1.584400e+03    1.060430e+00    1.783936e+25    7.965040e-02    3.982520e-01    1.028282e-01    5.141411e-01
3.168810e+03    1.059287e+00    1.783772e+25    7.964673e-02    3.982336e-01    1.028235e-01    5.141174e-01
4.753210e+03    1.058148e+00    1.783730e+25    7.964581e-02    3.982290e-01    1.028223e-01    5.141115e-01
6.337620e+03    1.057011e+00    1.783567e+25    7.964215e-02    3.982107e-01    1.028176e-01    5.140879e-01
7.922020e+03    1.055878e+00    1.783443e+25    7.963940e-02    3.981970e-01    1.028140e-01    5.140701e-01
9.823310e+03    1.054522e+00    1.783361e+25    7.963756e-02    3.981878e-01    1.028117e-01    5.140582e-01
1.210480e+04    1.052899e+00    1.783279e+25    7.963573e-02    3.981787e-01    1.028093e-01    5.140464e-01
1.484270e+04    1.050961e+00    1.783197e+25    7.963390e-02    3.981695e-01    1.028069e-01    5.140346e-01
1.812810e+04    1.048645e+00    1.783197e+25    7.963390e-02    3.981695e-01    1.028069e-01    5.140346e-01
2.207060e+04    1.045881e+00    1.783238e+25    7.963481e-02    3.981741e-01    1.028081e-01    5.140405e-01
2.680160e+04    1.042586e+00    1.783484e+25    7.964031e-02    3.982016e-01    1.028152e-01    5.140760e-01
3.247880e+04    1.038665e+00    1.783936e+25    7.965040e-02    3.982520e-01    1.028282e-01    5.141411e-01
3.929150e+04    1.034001e+00    1.784717e+25    7.966783e-02    3.983391e-01    1.028507e-01    5.142536e-01
4.746670e+04    1.028466e+00    1.786073e+25    7.969810e-02    3.984905e-01    1.028898e-01    5.144490e-01
5.727690e+04    1.021907e+00    1.788337e+25    7.974858e-02    3.987429e-01    1.029550e-01    5.147749e-01
6.904910e+04    1.014152e+00    1.791799e+25    7.982574e-02    3.991287e-01    1.030546e-01    5.152729e-01
8.317580e+04    1.005003e+00    1.797336e+25    7.994899e-02    3.997449e-01    1.032137e-01    5.160685e-01
9.900940e+04    9.949914e-01    1.795640e+25    7.991125e-02    3.995563e-01    1.031650e-01    5.158249e-01
1.150170e+05    9.852212e-01    1.775494e+25    7.946172e-02    3.973086e-01    1.025846e-01    5.129232e-01
1.313670e+05    9.755862e-01    1.755736e+25    7.901835e-02    3.950918e-01    1.020123e-01    5.100613e-01
1.480640e+05    9.660891e-01    1.736358e+25    7.858107e-02    3.929053e-01    1.014477e-01    5.072386e-01
1.651140e+05    9.567313e-01    1.717391e+25    7.815072e-02    3.907536e-01    1.008921e-01    5.044607e-01
1.825200e+05    9.475173e-01    1.698788e+25    7.772630e-02    3.886315e-01    1.003442e-01    5.017211e-01
2.002880e+05    9.384483e-01    1.680580e+25    7.730863e-02    3.865431e-01    9.980501e-02    4.990250e-01
