1.584400e+03    1.099733e+00    1.766279e+25    7.925523e-02    3.962762e-01    1.023181e-01    5.115903e-01
3.168810e+03    1.098076e+00    1.761689e+25    7.915219e-02    3.957610e-01    1.021850e-01    5.109252e-01
4.753210e+03    1.096428e+00    1.757112e+25    7.904929e-02    3.952464e-01    1.020522e-01    5.102610e-01
6.337620e+03    1.094790e+00    1.752586e+25    7.894742e-02    3.947371e-01    1.019207e-01    5.096034e-01
7.922020e+03    1.093161e+00    1.748072e+25    7.884569e-02    3.942284e-01    1.017893e-01    5.089467e-01
9.823310e+03    1.091220e+00    1.742727e+25    7.872505e-02    3.936252e-01    1.016336e-01    5.081680e-01
1.210480e+04    1.088908e+00    1.736358e+25    7.858107e-02    3.929053e-01    1.014477e-01    5.072386e-01
1.484270e+04    1.086161e+00    1.728818e+25    7.841027e-02    3.920514e-01    1.012272e-01    5.061361e-01
1.812810e+04    1.082902e+00    1.719924e+25    7.820833e-02    3.910416e-01    1.009665e-01    5.048326e-01
2.207060e+04    1.079042e+00    1.709422e+25    7.796918e-02    3.898459e-01    1.006578e-01    5.032889e-01
2.680160e+04    1.074483e+00    1.697068e+25    7.768693e-02    3.884347e-01    1.002934e-01    5.014670e-01
3.247880e+04    1.069114e+00    1.682633e+25    7.735581e-02    3.867791e-01    9.986593e-02    4.993296e-01
3.929150e+04    1.062812e+00    1.665748e+25    7.696672e-02    3.848336e-01    9.936360e-02    4.968180e-01
4.746670e+04    1.055443e+00    1.646225e+25    7.651436e-02    3.825718e-01    9.877961e-02    4.938980e-01
5.727690e+04    1.046865e+00    1.623713e+25    7.598939e-02    3.799469e-01    9.810188e-02    4.905094e-01
6.904910e+04    1.036930e+00    1.597899e+25    7.538293e-02    3.769146e-01    9.731894e-02    4.865947e-01
8.173100e+04    1.026624e+00    1.571445e+25    7.475632e-02    3.737816e-01    9.651000e-02    4.825500e-01
9.475560e+04    1.016433e+00    1.545643e+25    7.414006e-02    3.707003e-01    9.571441e-02    4.785720e-01
1.081300e+05    1.006356e+00    1.520475e+25    7.353396e-02    3.676698e-01    9.493193e-02    4.746596e-01
1.218630e+05    9.963922e-01    1.495923e+25    7.293785e-02    3.646893e-01    9.416236e-02    4.708118e-01
1.359600e+05    9.865374e-01    1.471971e+25    7.235157e-02    3.617579e-01    9.340548e-02    4.670274e-01
1.504300e+05    9.767945e-01    1.448603e+25    7.177496e-02    3.588748e-01    9.266108e-02    4.633054e-01
1.652800e+05    9.671609e-01    1.425802e+25    7.120786e-02    3.560393e-01    9.192895e-02    4.596447e-01
