1.584400e+03    1.326800e+00    1.567470e+25    7.466172e-02    3.733086e-01    9.638786e-02    4.819393e-01
3.168810e+03    1.308191e+00    1.525033e+25    7.364410e-02    3.682205e-01    9.507413e-02    4.753706e-01
4.753210e+03    1.290378e+00    1.493995e+25    7.289084e-02    3.644542e-01    9.410167e-02    4.705083e-01
6.337620e+03    1.273389e+00    1.464702e+25    7.217270e-02    3.608635e-01    9.317455e-02    4.658728e-01
7.922020e+03    1.257164e+00    1.437008e+25    7.148715e-02    3.574357e-01    9.228951e-02    4.614476e-01
9.506430e+03    1.241647e+00    1.410780e+25    7.083175e-02    3.541587e-01    9.144340e-02    4.572170e-01
1.109080e+04    1.226786e+00    1.385860e+25    7.020337e-02    3.510168e-01    9.063216e-02    4.531608e-01
1.267520e+04    1.212537e+00    1.362226e+25    6.960220e-02    3.480110e-01    8.985605e-02    4.492802e-01
1.425960e+04    1.198859e+00    1.339706e+25    6.902445e-02    3.451223e-01    8.911019e-02    4.455509e-01
1.584400e+04    1.185711e+00    1.318254e+25    6.846962e-02    3.423481e-01    8.839390e-02    4.419695e-01
1.742840e+04    1.173063e+00    1.297805e+25    6.793647e-02    3.396823e-01    8.770560e-02    4.385280e-01
1.901290e+04    1.160881e+00    1.278231e+25    6.742220e-02    3.371110e-01    8.704169e-02    4.352085e-01
2.059730e+04    1.149142e+00    1.258633e+25    6.690336e-02    3.345168e-01    8.637187e-02    4.318593e-01
2.221150e+04    1.137632e+00    1.236970e+25    6.632510e-02    3.316255e-01    8.562534e-02    4.281267e-01
2.387060e+04    1.126254e+00    1.215736e+25    6.575336e-02    3.287668e-01    8.488722e-02    4.244361e-01
2.557570e+04    1.115004e+00    1.194921e+25    6.518804e-02    3.259402e-01    8.415740e-02    4.207870e-01
2.732810e+04    1.103882e+00    1.174544e+25    6.462982e-02    3.231491e-01    8.343674e-02    4.171837e-01
2.912880e+04    1.092888e+00    1.154594e+25    6.407859e-02    3.203929e-01    8.272510e-02    4.136255e-01
3.097900e+04    1.082020e+00    1.135009e+25    6.353280e-02    3.176640e-01    8.202049e-02    4.101024e-01
3.288010e+04    1.071276e+00    1.115859e+25    6.299455e-02    3.149727e-01    8.132561e-02    4.066281e-01
3.483320e+04    1.060655e+00    1.097057e+25    6.246158e-02    3.123079e-01    8.063755e-02    4.031878e-01
