1.584400e+03    1.286647e+00    1.391744e+25    7.035224e-02    3.517612e-01    9.082436e-02    4.541218e-01
3.168810e+03    1.259759e+00    1.326659e+25    6.868754e-02    3.434377e-01    8.867523e-02    4.433762e-01
4.753210e+03    1.235122e+00    1.268467e+25    6.716422e-02    3.358211e-01    8.670863e-02    4.335432e-01
6.337620e+03    1.212431e+00    1.216128e+25    6.576395e-02    3.288198e-01    8.490090e-02    4.245045e-01
7.922020e+03    1.191430e+00    1.168717e+25    6.446930e-02    3.223465e-01    8.322951e-02    4.161475e-01
9.506430e+03    1.171915e+00    1.125562e+25    6.326783e-02    3.163391e-01    8.167842e-02    4.083921e-01
1.109080e+04    1.153710e+00    1.086099e+25    6.214883e-02    3.107442e-01    8.023380e-02    4.011690e-01
1.267520e+04    1.136609e+00    1.051718e+25    6.115725e-02    3.057862e-01    7.895367e-02    3.947683e-01
1.425960e+04    1.120279e+00    1.027920e+25    6.046136e-02    3.023068e-01    7.805529e-02    3.902764e-01
1.584400e+04    1.104777e+00    1.005633e+25    5.980231e-02    2.990116e-01    7.720445e-02    3.860223e-01
1.742840e+04    1.090039e+00    9.846441e+24    5.917496e-02    2.958748e-01    7.639454e-02    3.819727e-01
1.901290e+04    1.075999e+00    9.649155e+24    5.857913e-02    2.928957e-01    7.562534e-02    3.781267e-01
2.059730e+04    1.062601e+00    9.462793e+24    5.801068e-02    2.900534e-01    7.489147e-02    3.744574e-01
2.218170e+04    1.049800e+00    9.286655e+24    5.746825e-02    2.873412e-01    7.419119e-02    3.709560e-01
2.376610e+04    1.037549e+00    9.119883e+24    5.694990e-02    2.847495e-01    7.352200e-02    3.676100e-01
2.535050e+04    1.025812e+00    8.961884e+24    5.645442e-02    2.822721e-01    7.288235e-02    3.644117e-01
2.693490e+04    1.014550e+00    8.811691e+24    5.597936e-02    2.798968e-01    7.226905e-02    3.613452e-01
2.851930e+04    1.003734e+00    8.669006e+24    5.552428e-02    2.776214e-01    7.168154e-02    3.584077e-01
3.010370e+04    9.933347e-01    8.533148e+24    5.508748e-02    2.754374e-01    7.111764e-02    3.555882e-01
3.168810e+04    9.833247e-01    8.403676e+24    5.466797e-02    2.733399e-01    7.057605e-02    3.528802e-01
3.327730e+04    9.736495e-01    8.279597e+24    5.426289e-02    2.713144e-01    7.005309e-02    3.502654e-01
3.490640e+04    9.640919e-01    8.158291e+24    5.386392e-02    2.693196e-01    6.953802e-02    3.476901e-01
3.657620e+04    9.546494e-01    8.039505e+24    5.347034e-02    2.673517e-01    6.902991e-02    3.451496e-01
3.828730e+04    9.453218e-01    7.923358e+24    5.308269e-02    2.654135e-01    6.852946e-02    3.426473e-01
4.004070e+04    9.361063e-01    7.809787e+24    5.270089e-02    2.635044e-01    6.803655e-02    3.401828e-01
4.183700e+04    9.270000e-01    7.698555e+24    5.232424e-02    2.616212e-01    6.755031e-02    3.377515e-01
4.367730e+04    9.180043e-01    7.589607e+24    5.195268e-02    2.597634e-01    6.707062e-02    3.353531e-01
4.556220e+04    9.091164e-01    7.483234e+24    5.158732e-02    2.579366e-01    6.659894e-02    3.329947e-01
4.749260e+04    9.003348e-01    7.379200e+24    5.122748e-02    2.561374e-01    6.613439e-02    3.306719e-01
4.946930e+04    8.916566e-01    7.277283e+24    5.087249e-02    2.543624e-01    6.567610e-02    3.283805e-01
5.149320e+04    8.830834e-01    7.177766e+24    5.052344e-02    2.526172e-01    6.522549e-02    3.261274e-01
5.356510e+04    8.746106e-01    7.080262e+24    5.017911e-02    2.508956e-01    6.478096e-02    3.239048e-01
5.568590e+04    8.662385e-01    6.985047e+24    4.984057e-02    2.492028e-01    6.434390e-02    3.217195e-01
5.785630e+04    8.579655e-01    6.891746e+24    4.950658e-02    2.475329e-01    6.391272e-02    3.195636e-01
6.007740e+04    8.497902e-01    6.800475e+24    4.917767e-02    2.458884e-01    6.348810e-02    3.174405e-01
6.234990e+04    8.417112e-01    6.711187e+24    4.885376e-02    2.442688e-01    6.306993e-02    3.153496e-01
6.467470e+04    8.337284e-01    6.622305e+24    4.852918e-02    2.426459e-01    6.265090e-02    3.132545e-01
6.705340e+04    8.258549e-01    6.517174e+24    4.814243e-02    2.407121e-01    6.215161e-02    3.107580e-01
6.949340e+04    8.180704e-01    6.414299e+24    4.776095e-02    2.388047e-01    6.165912e-02    3.082956e-01
7.199610e+04    8.103736e-01    6.313487e+24    4.738414e-02    2.369207e-01    6.117266e-02    3.058633e-01
7.456300e+04    8.027629e-01    6.214544e+24    4.701138e-02    2.350569e-01    6.069143e-02    3.034571e-01
7.719540e+04    7.952356e-01    6.117716e+24    4.664370e-02    2.332185e-01    6.021676e-02    3.010838e-01
7.989480e+04    7.877917e-01    6.022812e+24    4.628049e-02    2.314025e-01    5.974786e-02    2.987393e-01
8.266270e+04    7.804267e-01    5.929789e+24    4.592170e-02    2.296085e-01    5.928466e-02    2.964233e-01
8.550060e+04    7.731394e-01    5.838473e+24    4.556674e-02    2.278337e-01    5.882641e-02    2.941320e-01
8.840990e+04    7.659296e-01    5.749092e+24    4.521660e-02    2.260830e-01    5.837439e-02    2.918719e-01
9.139240e+04    7.587960e-01    5.661210e+24    4.486968e-02    2.243484e-01    5.792650e-02    2.896325e-01
9.444950e+04    7.517356e-01    5.575056e+24    4.452695e-02    2.226347e-01    5.748405e-02    2.874202e-01
9.758310e+04    7.447485e-01    5.490594e+24    4.418837e-02    2.209418e-01    5.704694e-02    2.852347e-01
1.007950e+05    7.378319e-01    5.407659e+24    4.385337e-02    2.192668e-01    5.661446e-02    2.830723e-01
1.040860e+05    7.309856e-01    5.326222e+24    4.352191e-02    2.176096e-01    5.618654e-02    2.809327e-01
1.074590e+05    7.242083e-01    5.246375e+24    4.319445e-02    2.159723e-01    5.576380e-02    2.788190e-01
1.109160e+05    7.175000e-01    5.167961e+24    4.287044e-02    2.143522e-01    5.534550e-02    2.767275e-01
1.144580e+05    7.108592e-01    5.090956e+24    4.254984e-02    2.127492e-01    5.493161e-02    2.746581e-01
1.180860e+05    7.042859e-01    5.015444e+24    4.223310e-02    2.111655e-01    5.452270e-02    2.726135e-01
1.218040e+05    6.977773e-01    4.941392e+24    4.192016e-02    2.096008e-01    5.411870e-02    2.705935e-01
1.256130e+05    6.913348e-01    4.868658e+24    4.161050e-02    2.080525e-01    5.371892e-02    2.685946e-01
1.295150e+05    6.849583e-01    4.797326e+24    4.130455e-02    2.065228e-01    5.332395e-02    2.666197e-01
1.335120e+05    6.786437e-01    4.727366e+24    4.100227e-02    2.050114e-01    5.293371e-02    2.646685e-01
1.376050e+05    6.723936e-01    4.658642e+24    4.070315e-02    2.035157e-01    5.254754e-02    2.627377e-01
1.417980e+05    6.662040e-01    4.591233e+24    4.040759e-02    2.020380e-01    5.216598e-02    2.608299e-01
1.460910e+05    6.600776e-01    4.525111e+24    4.011557e-02    2.005778e-01    5.178897e-02    2.589449e-01
1.504880e+05    6.540101e-01    4.460251e+24    3.982703e-02    1.991352e-01    5.141648e-02    2.570824e-01
1.549900e+05    6.480029e-01    4.396522e+24    3.954148e-02    1.977074e-01    5.104783e-02    2.552392e-01
1.596000e+05    6.420546e-01    4.334104e+24    3.925979e-02    1.962989e-01    5.068417e-02    2.534208e-01
1.643190e+05    6.361724e-01    4.262744e+24    3.893525e-02    1.946762e-01    5.026519e-02    2.513260e-01
1.691620e+05    6.303492e-01    4.190147e+24    3.860228e-02    1.930114e-01    4.983533e-02    2.491766e-01
1.741340e+05    6.245833e-01    4.118692e+24    3.827172e-02    1.913586e-01    4.940858e-02    2.470429e-01
1.792390e+05    6.188736e-01    4.048455e+24    3.794399e-02    1.897199e-01    4.898548e-02    2.449274e-01
1.844810e+05    6.132198e-01    3.979507e+24    3.761949e-02    1.880975e-01    4.856656e-02    2.428328e-01
1.898620e+05    6.076207e-01    3.911643e+24    3.729735e-02    1.864867e-01    4.815067e-02    2.407533e-01
